"","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened","mammalspeciesthreatened","landareasqkm","ln_landarea","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011","terrestrialprotectedareasoftotal","terrestrialandmarineprotectedare","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density","Gov","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp","yhat_N12","N_12","OR_Table9","countrycode","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp","ln_newdomexp","new_needs","constant","ln_agland","ln_CO2ems","ln_popdnsty","ln_GDP2010","AvgCO2ReductionPercent","ln_CO2reduct","EmAbsDiff","EmExtrapExp","ln_emexp2","ln_Emily_Manual_Exp","Emily_Manual_Exp","ln_rishman2","ExtrapExpRishman","ln_anthony","anthonyMan","EmilyNeeds"
"137","Ethiopia","Least_dev",0,NA,NA,15334,71718.7,159375,87656.3,71718.7,0,2,0,1,2,3,673,114430,0,0,1,1.59e+08,15300000,18.886770473877,16.54558,35,34,1e+06,13.81551,-1.49604,-0.602995,37.5378,18.4733,18.475,3.8e+10,24.36085,593.451,0.08208,1.999539,69,17.81261,54400000,17.9658,63500000,15300000,16.54558,-1.267029,-0.471023,-1.03547,-0.470976,-1.31747,2.70953,7759.37,93.1819,-1.767671,35.666,8.956656,16.54558,15300000,0,16.85223,20800000,1,"ETH",-0.0558737,-2.056332,-1.493307,-0.1317356,-0.0100343,-0.0283509,17.21667,3e+07,15300000,16.54558,16.88474,21500000,0,0,"Africa",15334000,16.545583143101,159375000,1,3.57419785403032,-2.50006089755968,4.53455349682253,24.3608519966728,-10.0213372199683,NA,5342123.19266256,33348775.4213199,17.3225316106508,16.545583143101,15334000,17.6524483610927,46383222.1908659,17.7998761624174,53751179.1506235,24285811.9061114
"138","Gambia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,10120,9.222269,-0.135962,-0.737059,43.5016,4.10824,1.36644,9.6e+08,20.68244,427.7635,0.156736,3.241683,24,14.36307,1729029,14.74942,2544428,1729029,14.36307,NA,-0.673676,-0.510982,-0.610124,-0.961847,2.98768,409.889,189.449,-1.201458,57.4919,6.015887,14.53415,2051640,0,14.76116,2574485,1,"GMB",-2.803453,-1.171571,-0.0074599,0.6877568,0.3581627,-0.6267099,14.26625,1569470,1569470,14.26625,14.74959,2544862,0,0,"Africa",NA,NA,NA,1,4.05164406831504,-1.85319241765243,5.2441198590131,20.6824438424262,-6.84355653798498,NA,NA,5364432.1302168,15.4953010813276,15.4953010813276,5364432.1302168,14.7556500228969,2560338.47086286,14.5888170719264,2166919.37048096,8716167.20699043
"139","Guinea","Least_dev",0,NA,NA,43,4.57143,5.14286,0,4.57143,1,1,1,1,NA,NA,0,5,1,1,1,5142.86,43000,8.54536462393833,10.66896,20,30,245720,12.41195,-0.662736,-1.07865,49.0499,33.9908,23.6553,8e+09,22.80271,519.9635,0.136239,3.106618,50,15.70276,6601185,15.99855,8873273,43000,10.66896,-5.033804,-1.00379,-0.882124,-1.23578,-0.793824,2.61495,2336.29,43.6675,-2.198645,58.3813,7.756318,10.66896,43000,0,11.85614,140946.5,0,"GIN",-1.081429,-1.536129,-1.112094,0.872645,-0.074504,0.8061719,16.44158,13800000,43000,10.66896,11.37984,87539.27,0,0,"Africa",43000,10.6689553946757,5142.86,1,4.06699563307801,-1.9933445826429,3.77660411832041,22.8027073786262,-3.61301211090606,NA,5407992.10102939,6335059.38954926,15.6616097465236,10.6689553946757,43000,16.3695677761693,12859170.5489767,16.0646543368053,9479615.71299173,78577.6787087585
"140","Guinea-Bissau","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,28120,10.24424,-0.56714,-1.61874,60.1451,16.6618,11.62,9.2e+08,20.63988,426.0049,0.113029,2.332906,26,13.55375,769693.9,13.9948,1196364,769693.9,13.55375,NA,-1.53398,-1.20209,-1.35306,-0.759601,2.57043,241.615,57.3732,-2.86374,57.7072,5.487344,13.9197,1109806,0,14.36042,1724461,1,"GNB",-2.790258,-1.636877,-0.5423969,0.7376947,-0.0885022,0.0325166,14.44349,1873821,1873821,14.44349,14.91562,3004486,0,0,"Africa",NA,NA,NA,1,4.05538194909148,-2.18011085602734,4.04957729533956,20.6398842280074,-2.90077808270672,NA,NA,1521490.32057847,14.2352008865365,14.2352008865365,1521490.32057847,14.1827583261106,1443755.59145002,14.0109175760028,1215805.74066376,2549141.99748925
"141","Haiti","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,27560,10.22412,-0.671893,-2.02301,60.8065,1.38992,0.325451,7.3e+09,22.71114,515.7958,0.149548,3.396405,21,14.6939,2407009,15.05788,3463813,2407009,14.6939,NA,-1.26129,-1.20294,-1.09685,-0.766338,1.34321,2344.03,371.709,-2.846554,65.5968,7.759626,14.82205,2736111,0,14.92446,3031179,1,"HTI",-1.999572,-1.884754,-0.0025433,0.6335121,-0.2210354,-1.371208,15.40293,4891103,4891103,15.40293,15.81437,7380599,0,0,"America",NA,NA,NA,1,4.18352691427243,-1.9001378674493,5.91811129008514,22.7111401851008,-4.16516199358628,NA,NA,2458012.5250288,14.714863664713,14.714863664713,2458012.5250288,15.0489321938728,3432955.78816395,14.8894452072902,2926873.09276181,4070403.40015979
"142","Kiribati","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,810,6.697034,0.886734,-0.401352,NA,22.3636,11.8198,1.7e+08,18.95131,359.1521,0.319023,6.045904,8,NA,NA,NA,NA,NA,NA,NA,0.289581,-0.847276,0.195466,1.02324,1.42316,58.672,130.61,0.0517595,41.9753,4.071963,13.03698,459079.5,0,13.5066,734243.9,1,"KIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Asia",NA,NA,NA,1,3.73708135004944,-1.14249207848292,4.87221578358943,18.9513089950145,-1.0882319434951,NA,NA,2512495.71156384,14.7367871245077,14.7367871245077,2512495.71156384,13.3448635053446,624597.989736567,NA,NA,4158406.04362025
"143","Lao PDR","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,45,230800,12.34931,0.476786,-0.476006,39.6289,16.6815,16.6822,8.6e+09,22.87503,523.2669,0.055797,1.276358,74,16.62752,16600000,16.86081,2.1e+07,16600000,16.62752,NA,-0.926341,-0.778853,-0.813995,-1.74724,1.53044,1461.91,27.933,-1.168843,9.68863,7.287499,16.05006,9342310,0,16.53545,15200000,1,"LAO",-1.01338,-0.7682105,-1.715583,-0.6084399,0.742592,0.9545046,15.67246,6404199,6404199,15.67246,16.06685,9500477,0,0,"Asia",NA,NA,NA,1,2.27095303303824,-2.88603517448104,3.3298087855745,22.8750280402059,-5.7966765601528,NA,NA,6282070.21959814,15.6532101369231,15.6532101369231,6282070.21959814,16.3028719137669,12029492.6552651,16.7534074222201,18876105.5245292,10167987.7044288
"144","Lesotho","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,30360,10.32088,-0.256547,-0.749138,69.6686,0.260926,0.260612,2.6e+09,21.67878,469.9694,0.475433,10.30681,12,15.47878,5276518,15.78971,7200860,5276518,15.47878,NA,0.019255,-0.402776,-0.232716,0.086907,0.769926,2264.17,66.8238,-0.702312,75.9693,7.724963,15.93779,8350125,0,15.87675,7855731,1,"LSO",-1.565445,-1.091589,2.117919,1.474451,0.1996122,-0.8411202,15.65036,6264210,6264210,15.65036,16.04615,9305799,0,0,"Africa",NA,NA,NA,1,4.33032931130919,-0.743529311235889,4.20205930451246,21.6787772819738,-2.42025990227147,NA,NA,9189688.30696074,16.0335925772127,16.0335925772127,9189688.30696074,15.9802033174881,8711924.84968113,15.7108158664938,6654579.79448867,14737072.6527967
"145","Liberia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,24,96320,11.47543,-0.484977,-1.33217,66.6759,3.53087,1.06513,2.2e+09,21.51172,462.7542,0.182806,3.932472,38,15.16301,3847805,15.49529,5364372,3847805,15.16301,NA,-0.730465,-0.918832,-0.909494,-0.1354,2.5207,788.812,42.6348,-1.978815,27.7343,6.670528,14.85062,2815421,0,15.18412,3929872,1,"LBR",-1.948184,-1.465397,-0.1705962,-0.1874017,0.2560297,-0.0835987,14.73831,2516322,2516322,14.73831,15.19179,3960128,0,0,"Africa",NA,NA,NA,1,3.32266991432084,-1.69932979774363,3.75267082120142,21.5117231973107,-4.65284679977136,NA,NA,2247404.97606592,14.6252867645969,14.6252867645969,2247404.97606592,15.1206205389422,3688094.69166127,15.5456646462526,5641523.13410132,3729767.80067834
"146","Madagascar","Least_dev",0,NA,NA,11667,78000,90000,12000,78000,1,1,1,1,2,3,2000,18000,0,0,0,9e+07,11700000,18.3153202282945,16.27227,37,121,581699,13.27371,-0.418999,-1.20908,42.9007,5.47637,2.22158,9.4e+09,22.96398,527.3442,0.07587,1.742277,158,16.40412,13300000,16.65251,17100000,11700000,16.27227,-0.1318493,-0.930138,-0.714917,-0.782963,-0.368905,2.68658,2261.72,38.5646,-1.833592,70.9778,7.723883,16.27227,11700000,0.037751,17.4942,39600000,1,"MDG",0.2231108,-3.329083,-2.171959,0.9153369,1.384548,-0.2910926,17.45149,37900000,11700000,16.27227,16.62872,16700000,1,0,"Africa",11667000,16.272274901806,9e+07,1,4.26236715209163,-2.57873392963215,3.65233475723312,22.9639755262224,-8.15757825123367,NA,18097036.1378477,28631229.4007012,17.1700086171479,16.272274901806,11667000,17.5521295327551,41955896.1460827,16.8488552522162,20766574.4032016,18601418.057425
"147","Malawi","Least_dev",0,NA,NA,21286,14200,35200,21000,14200,0,1,1,1,NA,NA,0,8000,0,0,0,35200000,21300000,17.3765566405683,16.87356,19,10,94280,11.45402,-0.115333,-0.681704,63.1277,20.8807,20.882,7.4e+09,22.72475,516.4141,0.07246,1.646635,29,16.01512,9021485,16.2898,11900000,21300000,16.87356,0.8584404,-0.735158,-0.77645,-0.343691,-0.037657,2.7162,1080.54,163.965,-1.189645,59.1613,6.985219,16.87356,21300000,0,16.88546,21500000,1,"MWI",-1.563081,-0.7651879,-1.034877,0.788799,-0.4212807,-0.1229459,16.26836,11600000,21300000,16.87356,17.19197,29300000,1,0,"Africa",21286000,16.8735601375831,35200000,1,4.08026761190813,-2.62472059351521,5.09965299041391,22.7247458371565,-4.83376985272879,NA,18402463.9284693,9883681.57430478,16.1063956292933,16.8735601375831,21286000,16.5283430364074,15071905.9601943,16.1780591362182,10617977.745677,33444409.0075179
"148","Mali","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,1200000,14.01452,-1.79495,-0.992846,57.442,8.23107,8.2316,1.1e+10,23.12116,534.5881,0.038032,0.8793439,31,17.18426,2.9e+07,17.37992,35300000,2.9e+07,17.18426,NA,-0.683736,-0.578718,-0.747517,-0.22095,2.96405,1030.02,13.1424,-2.094632,33.6621,6.937333,16.78674,19500000,0,16.77061,19200000,1,"MLI",-1.15814,-2.155625,-1.135805,-0.262917,-0.7850563,-0.6262479,16.25075,11400000,11400000,16.25075,16.60856,16300000,0,0,"Africa",NA,NA,NA,1,3.51637257540837,-3.2693273683643,2.5758436447801,23.1211611097448,-6.5434251314082,NA,NA,7087742.22065366,15.7738774021878,15.7738774021878,7087742.22065366,16.9558960227901,23112774.3033793,17.356290403028,34493808.5310469,11438374.8578046
"149","Mauritania","Least_dev",0,NA,NA,6327,4500,9000,4500,4500,0,2,0,0,2,1,0,0,0,0,0,9e+06,6327000,16.0127351353005,15.66034,19,18,1e+06,13.84575,-0.653783,-0.84904,52.3339,0.621325,1.08072,4.9e+09,22.3125,497.8477,0.181028,4.039187,37,17.13445,27600000,17.33347,33700000,6327000,15.66034,-1.474113,-0.829733,-0.8012,-0.747623,-0.842563,2.85529,2242.17,3.61573,-1.735111,38.5008,7.715198,15.66034,6327000,4.3352,16.16722,10500000,1,"MRT",-1.170853,-1.862942,-0.0482008,-0.1945713,-0.2799152,-0.4446459,15.80668,7324078,6327000,15.66034,16.05549,9393143,0,0,"Africa",6327000,15.660336748129,9e+06,1,3.65067902029863,-1.70910356354793,1.28529377160053,22.312501042063,-6.81843326466628,NA,2463111.17502743,7268615.53142414,15.7990763955319,15.660336748129,6327000,16.995488868022,24046231.9850248,17.3174813150741,33180778.8216316,10238933.2244507
"150","Mozambique","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,17,786380,13.5752,-0.731137,-0.819614,71.1118,21.5922,13.4487,1.2e+10,23.20817,538.6193,0.144133,3.345063,47,17.04144,25200000,17.24675,30900000,25200000,17.04144,NA,-0.782471,-0.613238,-0.948396,-0.364402,2.86393,3396.05,31.8275,-1.740693,63.3131,8.130368,17.58624,43400000,0.238999,17.60109,44100000,1,"MOZ",-0.6065963,-1.465624,-0.8294081,0.9344674,-0.5343301,-0.0052001,17.28256,3.2e+07,3.2e+07,17.28256,17.5751,42900000,1,0,"Africa",NA,NA,NA,1,4.14809225876558,-1.93701879456132,3.46033069595366,23.2081724867344,-23.4114916979286,NA,NA,254892389.277362,19.3563520112206,19.3563520112206,254892389.277362,17.6044115155432,44207787.3334145,17.361241835142,34665025.8179207,376995167.98932
"151","Myanmar","Least_dev",NA,NA,NA,13700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13700000,NA,16.43291,56,49,653214,13.38966,-1.09019,-1.123,37.0459,6.637,4.44265,5.8e+10,24.78371,614.2322,0.074158,1.83791,105,17.81637,54600000,17.9693,63700000,13700000,16.43291,-1.383459,-0.698611,-1.01119,-1.05744,-1.02274,0.703342,13125.8,78.7893,-2.22371,19.0186,9.482337,16.43291,13700000,0.998692,16.92773,22500000,1,"MMR",0.3385909,-2.386492,-1.7218,-0.8116895,0.6447676,-0.1098905,17.0564,25600000,13700000,16.43291,16.77919,19400000,0,0,"Asia",13700000,16.4329063907984,NA,1,2.94541744767838,-2.60155732680449,4.36677720084194,24.7837088474928,-9.88491255570164,NA,11233357.4477323,32127715.9296327,17.2852296401628,16.4329063907984,13700000,17.2256135233002,30268360.6908802,17.7972753610783,53611564.6454012,21757503.7150777
"152","Nepal","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,29,143350,11.87304,-0.777197,-0.904171,42.9055,23.6274,23.6261,1.8e+10,23.61364,557.6039,0.08906,2.103031,67,16.47396,14300000,16.71763,18200000,14300000,16.47396,NA,-0.677884,-0.771547,-0.655188,-0.292944,0.850923,4894.22,188.275,-1.682274,28.8554,8.495811,16.23127,11200000,0,16.561,15600000,1,"NPL",-0.7568839,-1.410782,-1.4798,-0.2257434,0.4110208,0.5142208,16.20927,1.1e+07,1.1e+07,16.20927,16.5697,15700000,1,0,"Asia",NA,NA,NA,1,3.36229715048237,-2.41844497908858,5.23790365998742,23.6136375948426,-15.7254939296757,NA,NA,37458085.1621874,17.4387331368074,17.4387331368074,37458085.1621874,16.4365994290575,13750688.1632038,16.5064720650608,14745847.3432537,58049631.6218513
"153","Niger","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,1300000,14.05193,-1.17437,-0.690916,60.4191,17.3181,17.3171,6.6e+09,22.61034,511.2273,0.091529,2.069501,26,17.05393,25500000,17.25839,31300000,25500000,17.05393,NA,-0.645697,-0.6876,-0.627747,-0.367229,3.85951,1292.01,14.2027,-1.676255,35.1887,7.163951,16.94868,22900000,1.64671,17.10082,26700000,1,"NER",-1.238461,-1.526695,-0.8937627,-0.0871619,-0.6981989,0.0719735,16.13327,10200000,10200000,16.13327,16.49851,14600000,0,0,"Africa",NA,NA,NA,1,3.56072500833795,-2.39109941702479,2.65343208737781,22.6103354859788,-15.5484399731851,NA,NA,26086526.972091,17.0769295310459,17.0769295310459,26086526.972091,17.0930583816966,26510684.0577922,17.277306608988,31874172.7762349,40784534.2604135
"154","Rwanda","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70900000,NA,NA,NA,20,24,24670,10.11334,-0.030227,0.100119,55.8701,9.11606,9.11445,6.9e+09,22.65479,513.2394,0.046638,1.056574,44,16.39612,13200000,16.64505,16900000,13200000,16.39612,NA,0.650721,0.165406,0.091174,-1.1312,2.58285,648.652,429.431,0.4981196,73.4629,6.474895,17.18666,29100000,0,17.23094,30400000,1,"RWA",-1.554718,-0.6904758,-1.105914,1.018742,0.0551467,-1.162134,16.38857,13100000,13100000,16.38857,16.73766,18600000,1,0,"Africa",NA,NA,NA,1,4.29678051687885,-3.065339619506,6.06246107659757,22.6547872485496,-6.0682932901897,NA,NA,22992637.6747086,16.9506846215505,16.9506846215505,22992637.6747086,17.2491868264928,30990362.4837487,16.477440666621,14323909.1362885,36058099.0022134
"155","Sao Tome and Principe","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,960,6.866933,0.254211,-0.725962,62.3958,29.2406,0.244513,2.2e+08,19.20914,368.991,0.217661,4.18108,16,12.29337,218243.2,12.81961,369389.1,218243.2,12.29337,NA,0.048373,-0.812465,-0.719893,0.285533,1.88085,98.6016,195.262,-0.8917807,50.8712,4.591087,12.87614,390875.2,0,13.43616,684309,1,"STP",-3.635626,-0.0263187,-0.0092803,0.8544267,0.7242469,0.9949147,13.16518,521872.8,521872.8,13.16518,13.71817,907243.7,0,0,"Africa",NA,NA,NA,1,3.92929694809841,-1.52481647240336,5.27434224649832,19.2091381043166,-3.88920519898781,NA,NA,2639991.51762047,14.7862862620948,14.7862862620948,2639991.51762047,13.1943333878444,537311.558053085,13.0620470851658,470733.353937098,4364160.7733523
"156","Senegal","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,192530,12.16801,-0.134468,-0.373925,64.573,25.3052,14.548,1.8e+10,23.61364,557.6039,0.191066,4.511763,38,17.11855,27200000,17.31865,33200000,27200000,17.11855,NA,0.000172,-0.155091,-0.136347,0.300381,2.80101,6766.02,70.0494,-0.3260324,46.5637,8.819669,17.28421,32100000,0,17.36758,34900000,1,"SEN",-0.6395525,-0.4997446,-0.5645428,0.5692499,-0.1377893,0.4558944,16.90399,21900000,21900000,16.90399,17.22047,30100000,0,0,"Africa",NA,NA,NA,1,3.84082126761977,-1.65513636088585,4.24920070743584,23.6136375948426,-10.1228584441525,NA,NA,51953239.421524,17.7658546300914,17.7658546300914,51953239.421524,17.3663907120634,34843972.0600868,17.3796412428535,35308745.6327292,79874448.5375312
"157","Sierra Leone","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,22,72180,11.18692,-0.086453,-1.1966,46.1889,9.38755,3.29706,3e+09,21.82188,476.1944,0.103523,2.259066,38,15.37441,4753590,15.6924,6533145,4753590,15.37441,NA,-0.723564,-0.890442,-0.820713,-0.225936,2.16877,871.931,93.1828,-1.695077,53.839,6.77071,15.51083,5448376,0,15.76903,7053446,1,"SLE",-2.031718,-1.522094,-0.6667995,0.5722903,0.0672816,-0.2862011,15.24575,4179710,4179710,15.24575,15.66713,6370137,0,0,"Africa",NA,NA,NA,1,3.98599811161272,-2.26796146874219,4.53456315530399,21.8218781256145,-8.05535450563589,NA,NA,8162480.11283798,15.9150586161581,15.9150586161581,8162480.11283798,15.6916673569714,6528366.76212458,15.6610717524076,6331652.08151125,13127615.2173064
"158","Solomon Islands","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,27990,10.2396,0.427324,-1.02753,NA,2.21018,0.155307,7.8e+08,20.4748,419.2176,0.189473,3.879423,43,NA,NA,NA,NA,NA,NA,NA,-0.171321,-0.924744,-0.349156,0.400418,2.66768,191.499,20.0266,-0.9398036,3.70262,5.254882,14.23531,1521650,0,14.59079,2171188,1,"SLB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Asia",NA,NA,NA,1,1.30904067716803,-1.66350874482201,2.99706138988742,20.4748044776479,-2.57884180926039,NA,NA,1551393.7571556,14.2546642830239,14.2546642830239,1551393.7571556,14.5744495790783,2136008.75765226,NA,NA,2598011.60897216
"159","Somalia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,627340,13.34924,-2.77965,-2.23508,NA,0.83,0.827284,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,-1.70654,-2.35877,-2.38526,-1.96779,2.78686,605.055,20.3744,-5.152836,70.3016,6.405319,NA,NA,0,NA,NA,1,"SOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Africa",NA,NA,NA,1,4.25279455815933,NA,3.01427921084057,NA,-0.314625496687815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","South Sudan","Least_dev",0,NA,NA,160652,4700000,8e+06,3300000,4700000,NA,1,0,1,0,3,2e+05,0,0,0,0,8e+09,1.61e+08,22.8027073786262,18.89475,21,14,NA,NA,-2.46652,-2.30354,66.7441,15.501,15.5015,1.1e+10,23.12116,534.5881,0.063743,1.473812,35,NA,NA,NA,NA,1.61e+08,18.89475,NA,-1.6866,-1.84368,-1.90095,-1.76027,1.16462,1425.24,NA,-4.581429,NA,7.262096,18.89475,1.61e+08,22.9429,20.60215,8.86e+08,1,"SSD",NA,NA,NA,NA,NA,NA,NA,NA,1.61e+08,18.89475,19.08531,1.94e+08,0,0,"Africa",160652000,18.8947510928729,8e+09,1,NA,-2.75289590489406,NA,23.1211611097448,-6.05328311887575,NA,NA,NA,NA,18.8947510928729,160652000,NA,NA,NA,NA,240295455.559517
"161","Sudan","Least_dev",0,NA,NA,7527,4488.83,8935.67,4446.5,4488.83,1,1,1,1,0,3,1272,4224,NA,NA,NA,8935670,7527000,16.0055616897744,15.83401,26,16,NA,NA,-2.1351,-1.51524,59.1857,2.28118,2.75328,6.7e+10,24.92796,621.4031,0.105717,2.635309,42,NA,NA,NA,NA,7527000,15.83401,NA,-1.47929,-1.52328,-1.1732,-1.80753,2.40112,14855,NA,-3.485029,NA,9.606092,15.83401,7527000,9.53296,16.75183,18800000,1,"SDN",NA,NA,NA,NA,NA,NA,NA,NA,7527000,15.83401,16.21818,11100000,0,0,"Africa",7527000,15.8340071140167,8935670,1,NA,-2.24698956649317,NA,24.9279584563374,-3.3323229826444,NA,NA,NA,NA,15.8340071140167,7527000,NA,NA,NA,NA,12129490.979851
"162","Tanzania","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,41,885800,13.69425,-0.515054,-0.638597,42.8566,38.1371,30.928,3.7e+10,24.33418,592.1525,0.081005,1.971191,90,17.88812,58700000,18.0362,68100000,58700000,17.88812,NA,-0.572051,-0.466805,-0.428718,-0.256128,2.99645,7941.09,53.5099,-1.154125,43.036,8.979806,18.19659,79900000,0,18.48089,1.06e+08,1,"TZA",0.225426,-1.414007,-2.08935,0.3948046,0.2704374,1.231351,17.70274,48800000,48800000,17.70274,17.9687,63600000,1,0,"Africa",NA,NA,NA,1,3.76203697473166,-2.51324439781976,3.9798666835119,24.3341837495906,-8.84664783389191,NA,NA,61730343.3732139,17.938286156856,17.938286156856,61730343.3732139,18.2285347055579,82518635.0801949,17.9839024741919,64611467.8691363,94508488.0171903
"163","Timor","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,14870,9.607101,-0.018488,-1.04405,66.6383,13.055,4.4227,3.9e+09,22.08424,487.7137,0.028494,0.6292684,11,14.47675,1937187,14.85541,2828932,1937187,14.47675,NA,-0.514505,-0.871533,-1.13936,0.247099,1.89591,275.025,76.4402,-1.642235,25.4998,5.616862,13.90335,1091811,35.7673,17.2936,32400000,1,"TLS",-2.362846,-0.8674466,-0.2702739,-2.862323,-1.428111,0.2185465,13.74635,933175.3,933175.3,13.74635,14.26257,1563712,0,0,"Asia",NA,NA,NA,1,3.23867060899637,-3.5580617401871,4.33650873579984,22.084242390082,-13.5938809058387,NA,NA,9964164.14948674,16.1145056294845,16.1145056294845,9964164.14948674,14.2745158481495,1582499.07447357,14.8433844895016,2795116.90312473,15947617.9594913
"164","Togo","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,54390,10.90394,-0.486889,-1.13878,58.772,27.6208,21.7912,4e+09,22.10956,488.8326,0.272782,6.03109,26,14.98021,3204948,15.32484,4523695,3204948,14.98021,NA,-0.746608,-0.77437,-0.719321,-0.676054,2.52121,2218.53,124.913,-1.739096,67.5007,7.704602,15.63412,6163312,0,15.89729,8018712,1,"TGO",-1.604545,-1.177347,0.183152,1.210932,0.0133741,0.4159536,15.79588,7245394,7245394,15.79588,16.18246,10700000,0,0,"Africa",NA,NA,NA,1,4.21213796819508,-1.29908233759446,4.82761749498186,22.1095601980663,-11.8558420052804,NA,NA,19105939.1915197,16.7655097971168,16.7655097971168,19105939.1915197,15.7568729426397,6968237.92729469,15.301012448448,4417181.79805003,30098182.7870129
